Data,NAV_1,NAV_2,N_SHARES_1,N_SHARES_2,AVERAGE_PRICE_1,AVERAGE_PRICE_2,TOTAL_PORTFOLIO,TAX_PAID
2020-12-24,119.8885,29.8506,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-106929.34575935687,0.0
2020-12-28,119.9333,29.9746,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-106618.35715475839,0.0
2020-12-29,120.0104,29.9696,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-106762.37466232458,0.0
2020-12-30,120.005,29.8716,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-107058.1541411993,0.0
2020-12-31,120.0665,30.0772,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-106521.21818333416,0.0
2021-01-04,120.1076,29.7646,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-107561.87804861591,0.0
2021-01-05,119.9552,29.9117,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-106850.46517704276,0.0
2021-01-06,119.5823,30.0705,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105735.25815737448,0.0
2021-01-07,119.4296,30.5167,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104093.15291741389,0.0
2021-01-08,119.3755,30.7404,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103307.30831199366,0.0
2021-01-11,119.2206,30.7449,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103035.21176749855,0.0
2021-01-12,119.0582,30.7732,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102676.60104673328,0.0
2021-01-13,119.421,30.8297,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103105.40209355962,0.0
2021-01-14,119.3528,30.8762,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102847.15036515969,0.0
2021-01-15,119.4101,30.7362,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103378.02234147233,0.0
2021-01-18,119.3593,30.7515,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103245.7944249806,0.0
2021-01-19,119.4411,30.8481,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103081.6701830931,0.0
2021-01-20,119.4303,31.2335,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101865.09167456039,0.0
2021-01-21,119.2106,31.1637,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101716.09320645008,0.0
2021-01-22,119.244,30.9806,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102341.18165191797,0.0
2021-01-25,119.5112,31.0994,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102416.93824970929,0.0
2021-01-26,119.4691,30.9795,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-102719.67483801466,0.0
2021-01-27,119.4991,30.4973,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-104269.29053767938,0.0
2021-01-28,119.4092,30.6023,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103792.94791128465,0.0
2021-01-29,119.2305,29.9858,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-105412.48702646696,0.0
2021-02-01,119.2868,30.561,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-103717.44109439217,0.0
2021-02-02,119.1168,31.0864,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101800.20003224409,0.0
2021-02-03,118.9849,31.1962,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-101238.94716505217,0.0
2021-02-04,118.9166,31.5134,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-100138.65951004798,0.0
2021-02-05,118.7856,31.5737,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-99732.84985755726,0.0
2021-02-08,118.8113,31.7712,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-99161.45302393462,0.0
2021-02-09,118.8476,31.6721,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-99530.1359747027,0.0
2021-02-10,118.9008,31.6091,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-99814.70852770143,0.0
2021-02-11,118.8952,31.6818,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-99579.28261148733,0.0
2021-02-12,118.6096,31.85,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-98580.30522909015,0.0
2021-02-15,118.4536,31.9374,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-98048.55917029953,0.0
2021-02-16,118.1023,31.9739,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-97349.6926095887,0.0
2021-02-17,118.176,32.0513,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-97231.78322035994,0.0
2021-02-18,118.0425,31.798,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-97797.09503208908,0.0
2021-02-19,117.7442,31.6993,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-97607.00772175446,0.0
2021-02-22,117.6224,31.466,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-98129.6151930578,0.0
2021-02-23,117.4915,31.4221,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-98048.0312020596,0.0
2021-02-24,117.284,31.6688,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-96935.05494886076,0.0
2021-02-25,116.6317,30.9392,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-98117.19723133741,0.0
2021-02-26,117.1369,30.7837,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-99442.5858333405,0.0
2021-03-01,117.335,31.6662,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-97028.11947592782,0.0
2021-03-02,117.4329,31.4478,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-97870.46285410806,0.0
2021-03-03,117.0923,31.1342,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-98278.22618107524,0.0
2021-03-04,116.8907,30.8194,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-98921.32981783347,0.0
2021-03-05,116.7724,31.4313,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-96821.22118951254,0.0
2021-03-08,116.5311,31.4972,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-96214.2086435109,0.0
2021-03-09,116.7595,31.8632,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-95456.52988447109,0.0
2021-03-10,116.871,31.988,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-95254.19198276105,0.0
2021-03-11,116.9545,32.1725,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-94819.53386058677,0.0
2021-03-12,116.4519,32.2498,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-93741.6772771545,0.0
2021-03-15,116.5927,32.4761,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-93272.49830127893,0.0
2021-03-16,116.589,32.559,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-93008.51654457927,0.0
2021-03-17,116.3746,32.5672,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-92625.77140413105,0.0
2021-03-18,116.1058,32.232,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-93220.34665708129,0.0
2021-03-19,116.2121,32.2075,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-93473.66302480426,0.0
2021-03-22,116.4483,32.302,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-93573.33827212323,0.0
2021-03-23,116.7216,32.2151,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-94298.98012744485,0.0
2021-03-24,116.8691,32.0887,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-94937.85197699502,0.0
2021-03-25,116.8423,32.3342,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-94129.69853676211,0.0
2021-03-26,116.6658,32.7404,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-92572.33547882171,0.0
2021-03-29,116.4707,32.7951,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-92077.1352293454,0.0
2021-03-30,116.3575,32.8412,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-91745.1463710363,0.0
2021-03-31,116.3777,32.8496,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-91752.68080089995,0.0
2021-04-01,116.6739,33.1635,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-91270.00311217716,0.0
2021-04-05,116.5961,33.4421,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90273.93101222905,0.0
2021-04-06,116.7423,33.3654,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90756.07115393413,0.0
2021-04-07,116.7079,33.2501,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-91057.33197555794,0.0
2021-04-08,116.8822,33.4298,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90788.8969516134,0.0
2021-04-09,116.707,33.6212,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89901.72190644269,0.0
2021-04-12,116.6783,33.5377,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90113.58324073517,0.0
2021-04-13,116.7851,33.6131,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90057.04657293034,0.0
2021-04-14,116.712,33.4442,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90460.51810835059,0.0
2021-04-15,117.0629,33.7616,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90058.09923435579,0.0
2021-04-16,116.8683,33.8703,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89395.7936440582,0.0
2021-04-19,116.7863,33.6566,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89923.76230646748,0.0
2021-04-20,116.887,33.2555,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-91338.96298088753,0.0
2021-04-21,116.9691,33.5079,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90690.8050437277,0.0
2021-04-22,117.0193,33.4235,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-91036.93224692263,0.0
2021-04-23,116.9438,33.6021,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90355.68967147842,0.0
2021-04-26,116.899,33.6248,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90210.44544789736,0.0
2021-04-27,116.7303,33.5817,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90063.38934008074,0.0
2021-04-28,116.6995,33.5606,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90077.68933002498,0.0
2021-04-29,116.5325,33.6314,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89579.24008130356,0.0
2021-04-30,116.588,33.5626,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89885.68283764385,0.0
2021-05-03,116.683,33.5743,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90007.58964282658,0.0
2021-05-04,116.8274,33.3947,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90806.74661354405,0.0
2021-05-05,116.828,33.5919,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90194.45996971885,0.0
2021-05-06,116.8678,33.6679,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90024.41876471484,0.0
2021-05-07,116.8231,33.7719,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89626.50047783212,0.0
2021-05-10,116.6884,33.5252,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90169.2869807563,0.0
2021-05-11,116.417,33.1283,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90951.41523669209,0.0
2021-05-12,116.1177,32.7776,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-91543.37451296161,0.0
2021-05-13,116.1226,32.97,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90953.18059507287,0.0
2021-05-14,116.2764,33.3302,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90089.23763903527,0.0
2021-05-17,116.2199,33.2536,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90233.31850076509,0.0
2021-05-18,116.2008,32.9948,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-91006.35382187091,0.0
2021-05-19,116.1075,32.8052,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-91440.54357764294,0.0
2021-05-20,116.2811,33.1632,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90616.43425119725,0.0
2021-05-21,116.3775,33.248,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90513.3348810907,0.0
2021-05-24,116.4911,33.4326,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90128.5197988241,0.0
2021-05-25,116.7609,33.3704,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90771.51349178374,0.0
2021-05-26,116.8448,33.4693,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90603.73543416802,0.0
2021-05-27,116.6769,33.5313,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90131.15431282354,0.0
2021-05-28,116.7577,33.7043,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89727.76199650286,0.0
2021-05-31,116.7759,33.5234,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90320.6815489401,0.0
2021-06-01,116.694,33.5598,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90071.01294834282,0.0
2021-06-02,116.7867,33.6956,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89803.13991437182,0.0
2021-06-03,116.6279,33.7602,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89337.63571538022,0.0
2021-06-04,116.9112,33.9644,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89174.62731972124,0.0
2021-06-07,116.8355,33.9232,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89176.62324424011,0.0
2021-06-08,117.0245,33.9347,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89455.77926911757,0.0
2021-06-09,117.2706,33.8759,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-90048.70900300432,0.0
2021-06-10,117.3784,34.0404,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89716.7401160831,0.0
2021-06-11,117.4657,34.2692,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89150.64199260034,0.0
2021-06-14,117.2809,34.3181,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-88690.64192309386,0.0
2021-06-15,117.2222,34.2848,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-88696.39527260623,0.0
2021-06-16,117.0579,34.2064,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-88666.45264808198,0.0
2021-06-17,117.1646,34.5755,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-87696.35070774151,0.0
2021-06-18,117.4254,34.335,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-88878.85610654044,0.0
2021-06-21,117.2096,34.5189,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-87947.35621669797,0.0
2021-06-22,117.2114,34.7565,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-87211.42621825282,0.0
2021-06-23,117.1698,34.5782,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-87696.61826933187,0.0
2021-06-24,117.2225,34.8185,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-87037.1033239661,0.0
2021-06-25,116.9756,34.8848,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86419.5158056998,0.0
2021-06-28,117.2166,34.9586,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86591.56545033398,0.0
2021-06-29,117.2373,35.015,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86450.65436874972,0.0
2021-06-30,117.3838,35.0725,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86515.93620092669,0.0
2021-07-01,117.3854,35.1748,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86200.45210543594,0.0
2021-07-02,117.5819,35.4597,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-85641.83875828795,0.0
2021-07-05,117.5545,35.448,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-85632.57025561419,0.0
2021-07-06,117.9289,35.459,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86222.20347463312,0.0
2021-07-07,118.1464,35.6329,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86043.78815954221,0.0
2021-07-08,118.2489,35.153,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-87707.0538378076,0.0
2021-07-09,117.9081,35.4829,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86113.21721506224,0.0
2021-07-12,117.9461,35.6477,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-85664.01129059058,0.0
2021-07-13,117.8388,35.6737,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-85404.36371844576,0.0
2021-07-14,118.0786,35.6848,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-85769.40908353763,0.0
2021-07-15,118.2417,35.5106,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86582.93102818768,0.0
2021-07-16,118.273,35.3185,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-87232.51009885072,0.0
2021-07-19,118.7209,34.7556,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-89729.4251577074,0.0
2021-07-20,118.7264,35.2384,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-88237.09524639335,0.0
2021-07-21,118.4333,35.5216,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86867.97428125041,0.0
2021-07-22,118.6658,35.6264,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86929.45170728781,0.0
2021-07-23,118.607,36.0247,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-85592.77470583259,0.0
2021-07-26,118.5845,35.9764,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-85705.49577302142,0.0
2021-07-27,118.7621,35.7884,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86586.095907869,0.0
2021-07-28,118.7987,35.8745,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86379.31199943514,0.0
2021-07-29,118.7109,35.8561,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86290.23898268485,0.0
2021-07-30,118.8198,35.6949,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86973.02070536927,0.0
2021-08-02,119.0581,35.7374,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-87237.91359278923,0.0
2021-08-03,119.1349,35.9642,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86660.53981810634,0.0
2021-08-04,119.3218,35.9274,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-87086.4083505747,0.0
2021-08-05,119.254,36.1441,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-86299.50596111418,0.0
2021-08-06,118.5984,36.3389,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84601.29191610364,0.0
2021-08-09,118.5487,36.3757,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84404.03248281029,0.0
2021-08-10,118.6601,36.4819,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84259.37342744997,0.0
2021-08-11,118.6413,36.5451,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84031.49777964041,0.0
2021-08-12,118.4428,36.6568,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83353.36391104982,0.0
2021-08-13,118.686,36.5711,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84025.11976343289,0.0
2021-08-16,118.7824,36.5499,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84251.67737892296,0.0
2021-08-17,118.7526,36.5194,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84296.87734863075,0.0
2021-08-18,118.7747,36.2772,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-85086.93652143913,0.0
2021-08-19,118.883,36.1987,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-85511.52384767977,0.0
2021-08-20,118.8977,36.4075,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84886.65561754002,0.0
2021-08-23,118.8547,36.6042,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84203.27558687182,0.0
2021-08-24,118.7318,36.6514,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83851.70316318246,0.0
2021-08-25,118.409,36.7251,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83084.63370209483,0.0
2021-08-26,118.4254,36.5356,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83701.2997652259,0.0
2021-08-27,118.5636,36.7121,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83382.66513074534,0.0
2021-08-30,118.7064,36.8252,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83268.8674298716,0.0
2021-08-31,118.4752,36.7488,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83121.23293266892,0.0
2021-09-01,118.4761,36.7175,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83220.07466493748,0.0
2021-09-02,118.5826,36.796,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83153.3972111662,0.0
2021-09-03,118.4011,36.7888,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-82873.36516166016,0.0
2021-09-06,118.4283,36.9161,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-82522.78770232406,0.0
2021-09-07,118.1275,36.8421,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-82251.71847670595,0.0
2021-09-08,118.2202,36.8035,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-82526.22448318837,0.0
2021-09-09,118.4851,36.6633,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83403.63134731734,0.0
2021-09-10,118.3024,36.4493,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83764.7419203868,0.0
2021-09-13,118.3769,36.5717,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83508.21680852037,0.0
2021-09-14,118.5695,36.4235,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84290.03378136913,0.0
2021-09-15,118.449,36.5674,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83641.72610060032,0.0
2021-09-16,118.2768,36.6807,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83002.43857567561,0.0
2021-09-17,118.0783,36.4579,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83364.59019465189,0.0
2021-09-20,118.33,35.9018,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-85513.43977007682,0.0
2021-09-21,118.3571,35.9468,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-85418.64634560463,0.0
2021-09-22,118.43,36.2101,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84721.26024529396,0.0
2021-09-23,117.872,36.5387,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-82769.55772012172,0.0
2021-09-24,117.6069,36.617,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-82084.32484627927,0.0
2021-09-27,117.4817,36.5637,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-82041.47219631371,0.0
2021-09-28,117.142,35.9071,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83517.4553914974,0.0
2021-09-29,117.234,36.0585,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83199.90042820058,0.0
2021-09-30,117.1389,35.8776,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83604.03418663984,0.0
2021-10-01,117.3929,36.049,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83494.21181882102,0.0
2021-10-04,117.315,35.6117,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-84724.40173556753,0.0
2021-10-05,117.0513,35.9861,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-83120.63902805788,0.0
2021-10-06,117.024,36.1411,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-82593.1048906678,0.0
2021-10-07,116.8653,36.4559,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-81349.65243151342,0.0
2021-10-08,116.5888,36.3983,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-81068.0694762831,0.0
2021-10-11,116.5,36.238,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-81418.63517713509,0.0
2021-10-12,116.5708,36.229,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-81564.59521435549,0.0
2021-10-13,116.8512,36.3204,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-81747.55949438862,0.0
2021-10-14,117.1179,36.8195,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-80639.76078352352,0.0
2021-10-15,116.9078,37.0839,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-79467.40579126892,0.0
2021-10-18,116.7955,37.133,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-79127.58664064383,0.0
2021-10-19,116.5664,37.2596,-1666.2470785350047,3109.9715622328204,115.70316098864485,-89.9043681302504,-78352.12703517277,0.0
